Date,S&P,AAPL,MSFT,AMZN,FB,TSLA,GOOG-A,GOOG-C,BRK-B,JNJ,JPM,V,NVDA,UNH,NFLX,PG,DIS,HD,PYPL,MA,BAC,VZ,INTC,ADBE,CMCSA,CRM,T,MRK,TMO,PFE,WMT,MDY,IWM,TLT
5/19/2016,2040.040039,23.549999,50.32,698.52002,116.809998,43.042,715.309998,700.320007,140.789993,112.849998,63.389999,76.879997,43.549999,130,89.550003,80.190002,98.410004,131.729996,37.650002,94.699997,14.53,49.630001,29.629999,95.879997,30.125,81.089996,38.439999,54.580002,148.419998,31.669828,69.199997,260.559998,108.959999,130.050003
5/20/2016,2052.320068,23.805,50.619999,702.799988,117.349998,44.056,721.710022,709.73999,141.830002,112.639999,63.509998,77.669998,44.330002,130.940002,92.489998,80.019997,99.779999,131.850006,37.529999,95.470001,14.52,49.66,30.15,96.879997,30.879999,81.019997,38.450001,55.110001,148.850006,32.011387,69.860001,264.190002,110.790001,130.149994
5/23/2016,2048.040039,24.1075,50.029999,696.75,115.970001,43.243999,717.25,704.23999,141.479996,112.160004,63.459999,77.209999,44.400002,130.419998,94.889999,80.199997,99.18,131.419998,38.07,95.080002,14.47,49.139999,30.23,96.620003,30.905001,81.730003,38.32,54.919998,148.839996,31.944971,69.5,263.630005,110.660004,130.440002
5/24/2016,2076.060059,24.475,51.59,704.200012,117.699997,43.582001,733.030029,720.090027,143.710007,112.690002,64.540001,79.379997,45.360001,132.589996,97.889999,80.970001,99.510002,133.360001,38.919998,96.480003,14.68,49.580002,31.059999,99.629997,31.219999,82.75,38.5,55.599998,150.679993,32.35294,70.239998,268,112.940002,129.860001
5/25/2016,2090.540039,24.905001,52.119999,708.349976,117.889999,43.916,738.099976,725.27002,144.080002,113.349998,65.519997,79.059998,45.169998,133.419998,100.199997,81.480003,99.860001,133.199997,38.759998,96.449997,14.92,49.849998,31.389999,99.610001,31.299999,83.57,38.619999,56.57,151.160004,32.590134,70.480003,269.660004,113.599998,129.369995
5/26/2016,2090.100098,25.102501,51.889999,714.909973,119.470001,45.023998,736.929993,724.119995,143.050003,112.900002,65.029999,79,45.650002,132.979996,102.809998,81.220001,99.809998,134.050003,38.07,96.379997,14.7,50.16,31.49,99.370003,31.145,83.349998,38.84,56.389999,151.199997,32.666035,70.849998,269.779999,113.470001,130.039993
5/27/2016,2099.060059,25.0875,52.32,712.23999,119.379997,44.608002,747.599976,732.659973,143.350006,113.059998,65.43,79.660004,45.900002,134,103.300003,81.43,100.290001,133.940002,38.09,97.18,14.88,50.619999,31.57,100.139999,31.440001,83.769997,38.990002,56.48,152.130005,32.836811,70.75,271.980011,114.599998,129.850006
5/31/2016,2096.949951,24.965,53,722.789978,118.809998,44.646,748.849976,735.719971,140.539993,112.690002,65.269997,78.940002,46.720001,133.669998,102.57,81.040001,99.220001,132.119995,37.790001,95.900002,14.79,50.900002,31.59,99.470001,31.65,83.709999,39.150002,56.259998,151.770004,32.922199,70.779999,271.820007,115,130.160004
6/1/2016,2099.330078,24.615,52.849998,719.440002,118.779999,43.911999,748.460022,734.150024,141.990005,112.779999,65.690002,79.220001,46.810001,134.529999,101.510002,81.790001,98.519997,131.830002,38.310001,96.410004,14.86,50.43,31.66,100.040001,31.865,83.449997,38.73,56.330002,153.059998,32.969639,70.5,273.089996,115.779999,130.419998
6/2/2016,2105.26001,24.43,52.48,728.23999,118.93,43.792,744.27002,730.400024,142.110001,114.489998,65.809998,79.949997,47.139999,136.039993,101.25,81.949997,98.720001,132.410004,38.560001,96.879997,14.94,50.77,31.76,100.169998,31.83,83.239998,38.84,56.82,153.550003,33.083492,70.949997,274.890015,116.669998,131.360001
6/3/2016,2099.129883,24.48,51.790001,725.539978,118.470001,43.798,735.859985,722.340027,141.139999,114.760002,64.639999,79.940002,46.48,136.839996,99.589996,82.470001,98.75,131.740005,38.330002,96.029999,14.42,50.919998,31.620001,98.699997,31.780001,82.550003,39.209999,56.639999,152.869995,32.912712,70.870003,273.380005,115.970001,133.229996
6/6/2016,2109.409912,24.657499,52.130001,726.72998,118.790001,44.136002,730.059998,716.549988,141.820007,115.769997,65.279999,80.540001,46.240002,138.149994,100.739998,82.769997,98.779999,129.190002,38.099998,96.639999,14.52,50.709999,31.68,99.120003,31.700001,82.830002,39.34,57.169998,153.190002,33.140419,71.050003,275.809998,117.220001,132.240005
6/7/2016,2112.129883,24.7575,52.099998,723.73999,117.760002,46.467999,731.090027,716.650024,141.410004,115.730003,65.059998,80.599998,46.330002,136.940002,99.889999,82.32,98.349998,129.919998,37.57,96.68,14.35,51.75,31.879999,98.519997,31.625,83.139999,39.790001,57,152.690002,33.055027,71.029999,276.690002,117.559998,132.559998
6/8/2016,2119.120117,24.735001,52.040001,726.640015,118.389999,47.104,742.929993,728.280029,142.529999,115.800003,65.25,81.650002,46.18,140.399994,97.860001,82.650002,98.040001,129.589996,37.549999,97.989998,14.43,51.52,31.889999,98.68,31.610001,83.349998,39.860001,57.619999,154.139999,33.444023,71.279999,277.98999,118.43,133.270004
6/9/2016,2115.47998,24.9125,51.619999,727.650024,118.559998,45.872002,742.52002,728.580017,142.229996,117,64.75,81.260002,47.380001,140.679993,97.089996,83.169998,97.839996,129.300003,37.130001,97.019997,14.19,51.950001,31.940001,98.07,31.465,82.730003,40.09,57.18,154.149994,33.50095,71.089996,277.279999,117.669998,134.130005
6/10/2016,2096.070068,24.7075,51.48,717.909973,116.620003,43.757999,733.190002,719.409973,141.759995,117.010002,63.84,80.18,46.200001,139.240005,93.75,83.199997,97.339996,128.830002,36.77,95.209999,13.83,52.669998,32.040001,97.089996,31.4,81.830002,40.330002,56.810001,151.800003,33.481972,71.139999,273.380005,116.07,134.779999
6/13/2016,2079.060059,24.334999,50.139999,715.23999,113.949997,43.574001,731.880005,718.359985,140.940002,116.790001,63.27,78.400002,46.790001,138.089996,93.849998,82.57,97.57,127.830002,36.540001,94.190002,13.6,52.57,32.169998,96.959999,31.195,81.489998,40.189999,56.110001,150.520004,32.960152,70.529999,270.440002,114.809998,135.380005
6/14/2016,2075.320068,24.365,49.830002,719.299988,114.940002,42.992001,733.25,718.27002,141.300003,117.120003,62.080002,78.57,46.880001,137.869995,94.120003,83.349998,98.400002,125.239998,37.16,94.110001,13.26,52.990002,32.139999,96.980003,31.32,81.089996,40.380001,56.25,147.979996,33.197342,70.949997,269.459991,114.480003,135.279999
6/15/2016,2071.5,24.285,49.689999,714.26001,114.599998,43.540001,732.190002,718.919983,140.449997,116.410004,61.970001,78.169998,47.360001,137.259995,94.290001,82.949997,98.269997,126.529999,36.84,93.339996,13.34,52.84,31.610001,97.019997,31.174999,81.989998,40.290001,56.09,147.410004,33.007591,71.120003,269.959991,114.559998,135.800003
6/16/2016,2077.98999,24.387501,50.389999,717.51001,114.389999,43.585999,724.25,710.359985,141.990005,116.639999,62.220001,78.349998,47.549999,138.660004,95.440002,83.410004,98.379997,127.360001,36.970001,94.080002,13.31,53.459999,31.690001,97.190002,31.549999,81.639999,40.490002,57.5,147.229996,32.969639,71.300003,269.769989,114.550003,136.460007
6/17/2016,2071.219971,23.8325,50.130001,706.390015,113.019997,43.094002,704.25,691.719971,140.729996,115.480003,62.279999,76.989998,46.720001,137.690002,94.449997,83.129997,99,127.139999,36.970001,93.290001,13.4,53.779999,31.76,95.580002,31.184999,80.5,40.73,55.889999,146.240005,32.466793,70.949997,268.929993,114.059998,135.610001
6/20/2016,2083.25,23.775,50.07,714.01001,113.370003,43.939999,706.130005,693.710022,141.669998,116.540001,62.369999,77.339996,47.560001,138.520004,93.800003,83.040001,99.57,127.620003,36.860001,94.349998,13.54,53.759998,32.169998,97.989998,31.23,81.220001,40.779999,56.139999,148.369995,32.732449,71.099998,271.76001,115.300003,134.160004
6/21/2016,2088.899902,23.977501,51.189999,715.820007,114.379997,43.922001,708.880005,695.940002,143.529999,116.18,62.950001,77.330002,47.27,138.190002,90.989998,83.410004,98.82,127.739998,36.16,95.110001,13.62,54.099998,32.32,99.720001,31.27,81.629997,41.07,56.25,148.910004,32.969639,71.459999,271.970001,115.080002,133.539993
6/22/2016,2085.449951,23.887501,50.990002,710.599976,113.910004,39.332001,710.469971,697.460022,143.940002,116.459999,62.709999,76.529999,47.23,137.899994,90.010002,83.57,98.790001,127.599998,36,94.059998,13.61,54.029999,32.290001,94.010002,31.32,80.620003,41.299999,57.040001,149.850006,32.703983,71.75,271.079987,114.629997,133.759995
6/23/2016,2113.320068,24.025,51.91,722.080017,115.080002,39.279999,714.869995,701.869995,145.979996,117.379997,64.050003,78.230003,48.490002,139.190002,91.660004,84.209999,99.019997,128.289993,36.66,95.709999,14.04,54.669998,32.990002,96.209999,31.475,82.279999,41.880001,57.68,152.139999,32.817837,72.099998,276.100006,116.82,132.229996
6/24/2016,2037.410034,23.35,49.830002,698.960022,112.080002,38.630001,685.200012,675.219971,139.710007,115.629997,59.599998,75.050003,45.73,137.289993,88.440002,82.260002,95.720001,126.400002,35.080002,91.470001,13,54.43,31.549999,92.199997,30.825001,78.459999,41.52,55.880001,145.350006,32.229603,71.959999,264.929993,112.379997,135.779999
6/27/2016,2000.540039,23.01,48.43,691.359985,108.970001,39.709999,681.140015,668.26001,138.5,116.550003,57.610001,73.339996,45.240002,137.110001,85.330002,81.230003,94.379997,124.669998,34.200001,89.07,12.18,54.740002,30.719999,90.849998,31.23,76.07,42.029999,55.310001,140.929993,32.06831,71.5,257.470001,108.690002,139.169998
6/28/2016,2036.089966,23.397499,49.439999,707.950012,112.699997,40.358002,691.26001,680.039978,140.279999,118.230003,59.52,75.160004,45.900002,138.710007,87.970001,82.459999,96.050003,127.529999,35.240002,90.419998,12.7,54.82,31.190001,92.459999,31.535,77.550003,42.02,55.580002,143.149994,32.675522,71.510002,262.420013,110.370003,139.460007
6/29/2016,2070.77002,23.6,50.540001,715.599976,114.160004,42.037998,695.190002,684.109985,142.119995,119.330002,61.200001,76.739998,46.650002,140.520004,91.059998,83.910004,96.980003,127.370003,35.77,92.129997,13.19,55.060001,31.93,94.389999,31.969999,79,42.540001,57.049999,145.160004,33.21632,72.459999,267.450012,112.879997,138.389999
6/30/2016,2098.860107,23.9,51.169998,715.619995,114.279999,42.456001,703.530029,692.099976,144.789993,121.300003,62.139999,74.169998,47.009998,141.199997,91.480003,84.669998,97.82,127.690002,36.509998,88.059998,13.27,55.84,32.799999,95.790001,32.595001,79.410004,43.209999,57.610001,147.759995,33.406071,73.019997,272.230011,114.980003,138.899994
7/1/2016,2102.949951,23.9725,51.16,725.679993,114.190002,43.299999,710.25,699.210022,143.960007,121.290001,61.259998,74.480003,46.66,140.860001,96.669998,84.779999,98.029999,129.619995,36.349998,88.849998,13.1,56.23,32.75,95.32,32.639999,79.830002,43.470001,57.939999,149.229996,33.747627,72.809998,272.779999,115.389999,140.570007
7/5/2016,2088.550049,23.747499,51.169998,728.099976,114.199997,42.796001,704.890015,694.950012,142.229996,122.269997,59.549999,74.669998,47.349998,141.559998,97.910004,85.440002,97.660004,129.350006,36.119999,88.239998,12.74,56.529999,32.68,94.730003,32.505001,78.669998,43.349998,58,147.25,33.97533,73.139999,269.649994,113.690002,142.330002
7/6/2016,2099.72998,23.8825,51.380001,737.609985,116.699997,42.888,708.969971,697.77002,142.509995,122.639999,60.189999,74.059998,47.650002,142.380005,94.599998,85.029999,98.449997,131.570007,35.93,86.830002,12.86,56.259998,32.970001,95.18,32.549999,78.5,43.099998,59.16,149.110001,34.02277,73.82,271.049988,113.889999,142.559998
7/7/2016,2097.899902,23.985001,51.380001,736.570007,115.849998,43.188,707.26001,695.359985,141.910004,122.510002,60.580002,74.510002,48.889999,140.800003,95.099998,84.830002,98.410004,131.160004,36.32,87.809998,13.01,55.380001,33.200001,95.139999,33.130001,78.760002,42.299999,58.779999,149.059998,33.937382,73.529999,271.519989,114.129997,142.550003
7/8/2016,2129.899902,24.17,52.299999,745.809998,117.239998,43.355999,717.780029,705.630005,143.649994,122.849998,61.830002,76.419998,50.849998,141.270004,97.059998,85.769997,99.620003,134.339996,37.360001,88.559998,13.17,55.900002,34,96.790001,33.555,80.889999,42.610001,59.349998,152.690002,34.269451,73.839996,276.670013,116.790001,143.600006
7/11/2016,2137.159912,24.245001,52.59,753.780029,117.870003,44.956001,727.200012,715.090027,143.929993,122.93,62.27,76.519997,52.02,140.320007,94.669998,85.75,99.980003,135.149994,38.150002,88.75,13.21,55.93,34.380001,97.139999,33.705002,81.660004,42.509998,59.34,152.339996,34.297913,74.059998,278.220001,118.139999,142.339996
7/12/2016,2152.139893,24.355,53.209999,748.210022,117.93,44.93,732.51001,720.640015,144.669998,122.919998,63.200001,77.480003,52.799999,139.860001,95.970001,85.75,100.199997,134.839996,38.790001,90,13.54,55.470001,34.939999,97.540001,33.575001,81.93,42.41,59.599998,154.380005,34.383301,73.269997,281,119.720001,140
7/13/2016,2152.429932,24.217501,53.509998,742.630005,116.779999,44.506001,729.47998,716.97998,145.929993,123,63.16,77.459999,52.779999,141.479996,96.43,85.889999,99.879997,133.559998,39.279999,90.339996,13.44,56,35.009998,97.339996,33.415001,81.330002,42.59,59.549999,154.800003,34.449715,73.620003,280.23999,119.25,141.649994
7/14/2016,2163.75,24.6975,53.740002,741.200012,117.290001,44.306,735.799988,720.950012,145.729996,123.18,64.120003,78.139999,53.32,140.839996,98.019997,85.870003,99.970001,134.539993,39.959999,91.449997,13.65,55.84,35.200001,97.699997,33.509998,81.559998,42.77,59.650002,157.729996,35.028461,73.699997,280.880005,119.370003,139.589996
7/15/2016,2161.73999,24.695,53.700001,735.440002,116.860001,44.080002,735.630005,719.849976,145.970001,123,64.18,78.300003,52.700001,141.330002,98.389999,86.010002,99.800003,134.779999,39.09,90.93,13.66,55.84,35.07,97.830002,33.439999,81.400002,42.889999,59.630001,157.039993,34.886147,73.669998,280.869995,119.699997,138.389999
7/18/2016,2166.889893,24.9575,53.959999,736.070007,119.370003,45.25,753.200012,733.780029,146.570007,123.139999,63.959999,78.309998,52.970001,140.75,98.809998,85.93,100.150002,136.339996,38.919998,91.599998,14.11,55.93,35.049999,97.790001,33.43,81.629997,42.849998,59.02,157.050003,34.76281,73.839996,281.23999,119.900002,138.259995
7/19/2016,2163.780029,24.967501,53.09,739.950012,120.610001,45.051998,753.409973,736.960022,146.919998,125.25,63.860001,78.720001,53.52,142.589996,85.839996,86.169998,99.470001,136.979996,39.369999,92.379997,14.26,55.700001,35.150002,97.790001,33.544998,81.370003,42.77,58.66,156.639999,34.76281,73.660004,280.720001,119.300003,139.039993
7/20/2016,2173.02002,24.99,55.91,745.719971,121.919998,45.672001,757.080017,741.190002,146.169998,125.139999,63.93,79.360001,54.220001,143.020004,87.910004,85.32,98.220001,137.410004,40.049999,93.300003,14.4,55.619999,35.689999,98.400002,33.560001,82.139999,42.709999,58.790001,157.690002,34.800758,73.790001,281.899994,120.080002,138.279999
7/21/2016,2165.169922,24.8575,55.799999,744.429993,120.610001,44.099998,754.409973,738.630005,144.350006,125.150002,63.689999,78.790001,53.220001,142.869995,85.989998,85.260002,98.010002,136.070007,40.130001,92.459999,14.27,55.369999,34.27,96.339996,33.509998,81.699997,42.52,58.790001,156.199997,34.829224,73.519997,280.25,119.510002,138.559998
7/22/2016,2175.030029,24.665001,56.57,744.859985,121,44.453999,759.280029,742.73999,144.600006,125.029999,64.040001,79.910004,54.669998,143.690002,85.889999,85.720001,97.709999,136.520004,37.419998,93.660004,14.38,56.099998,34.66,98.059998,33.73,82.550003,43.110001,58.82,156.889999,34.857685,73.550003,282.51001,120.400002,138.800003
7/25/2016,2168.47998,24.334999,56.73,739.609985,121.629997,46.001999,757.52002,739.77002,144.139999,124.889999,63.869999,78.940002,55.68,141.729996,87.660004,85.800003,97.389999,136.5,37.779999,93,14.37,55.869999,34.689999,97.32,33.735001,82.190002,42.939999,58.560001,156.979996,34.895638,73.75,281.470001,120.220001,138.699997
7/26/2016,2169.179932,24.1675,56.759998,735.590027,121.220001,45.902,757.650024,738.419983,144.339996,125.150002,64.129997,78.489998,56.630001,141.699997,91.410004,85.269997,96.690002,136.75,37.689999,93.43,14.53,54.810001,35.09,97.910004,33.59,81.760002,42.380001,58.360001,158.889999,34.943073,73.730003,283.059998,120.800003,138.919998
7/27/2016,2166.580078,25.737499,56.189999,736.669983,123.339996,45.698002,761.969971,741.77002,144.190002,124.769997,64.330002,78.529999,56.060001,141.679993,92.040001,84.459999,96.330002,136.309998,37.220001,93.75,14.63,55.32,34.830002,97.93,33.959999,81.5,42.759998,58.599998,158.899994,34.962048,73.32,281.880005,121.139999,140.649994
7/28/2016,2170.060059,26.084999,56.209999,752.609985,125,46.122002,765.840027,745.909973,144.419998,124.459999,64.099998,79.190002,56.18,142.759995,91.650002,84.809998,95.910004,137.960007,37.220001,96.010002,14.68,54.860001,34.77,98.440002,33.93,82.330002,42.580002,58.43,158.820007,34.791271,73.239998,282.809998,120.830002,140.389999
7/29/2016,2173.600098,26.0525,56.68,758.809998,123.940002,46.958,791.340027,768.789978,144.270004,125.230003,63.970001,78.050003,57.099998,143.199997,91.25,85.589996,95.949997,138.240005,37.240002,95.239998,14.49,55.41,34.860001,97.860001,33.625,81.800003,43.290001,58.66,158.839996,35,72.970001,283.779999,121.07,141.559998
8/1/2016,2170.840088,26.512501,56.580002,767.73999,124.309998,46.001999,800.940002,772.880005,143.929993,125.400002,63.799999,78.260002,56.73,143.509995,94.370003,86.410004,95.540001,138.770004,37.060001,95.07,14.33,54.5,34.849998,97.720001,33.77,81.019997,43.18,58.66,159.559998,35.398483,73.779999,283.019989,121.169998,139.770004
8/2/2016,2157.030029,26.120001,56.580002,760.580017,123.089996,45.439999,800.119995,771.070007,143.309998,124.849998,63.650002,78.279999,56.040001,143.169998,93.559998,86.760002,95.010002,137.220001,36.540001,95.25,14.13,54,34.560001,96.050003,33.450001,80.5,43.16,58.330002,156.440002,34.525616,73.129997,279.799988,119.480003,138.330002
8/3/2016,2163.790039,26.4475,56.970001,754.640015,122.510002,45.158001,798.919983,773.179993,143.630005,123.900002,64.660004,78.709999,56.189999,142.880005,93.099998,85.970001,96.089996,137.059998,36.580002,95.080002,14.48,53.900002,34.25,96.669998,33.419998,80.410004,43.139999,57.650002,156,33.481972,72.940002,281.600006,120.449997,138.410004
